agency_name,agency_ref,county,program_type,date,adults,children,new_households,seniors,total_individuals
Eastminster Church - SHFB MOBILE,10800,Erie,Produce Express,2025-01-31,54.0,69.0,14.0,21.0,144.0
Eastminster Church - SHFB MOBILE,10800,Erie,Produce Express,2025-02-28,60.0,67.0,5.0,20.0,147.0
Eastminster Church - SHFB MOBILE,10800,Erie,Produce Express,2025-03-31,139.0,146.0,30.0,32.0,317.0
Eastminster Church - SHFB MOBILE,10800,Erie,Produce Express,2025-04-30,145.0,156.0,18.0,28.0,329.0
Eastminster Church - SHFB MOBILE,10800,Erie,Produce Express,2025-05-31,114.0,122.0,3.0,27.0,263.0
Eastminster Church - SHFB MOBILE,10800,Erie,Produce Express,2025-06-30,134.0,153.0,15.0,30.0,317.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2024-07-31,300.0,174.0,19.0,138.0,849.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2024-08-31,356.0,216.0,23.0,146.0,990.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2024-09-30,351.0,213.0,18.0,129.0,950.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2024-10-31,371.0,263.0,23.0,148.0,1062.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2024-11-30,399.0,292.0,16.0,150.0,1129.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2024-12-31,365.0,270.0,9.0,130.0,1027.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2025-01-31,338.0,197.0,10.0,130.0,665.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2025-02-28,278.0,166.0,6.0,119.0,563.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2025-03-31,314.0,181.0,9.0,131.0,626.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2025-04-30,278.0,174.0,4.0,123.0,575.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2025-05-31,311.0,203.0,14.0,129.0,643.0
Edinboro Emergency - FP,01030,Erie,Food Pantry/TEFAP,2025-06-30,289.0,170.0,4.0,126.0,585.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2024-07-31,0.0,82.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2024-08-31,0.0,78.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2024-10-31,0.0,126.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2024-11-30,0.0,95.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2024-12-31,0.0,100.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2025-01-31,0.0,97.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2025-02-28,0.0,97.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2025-03-31,0.0,87.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2025-04-30,0.0,89.0,0.0,0.0,0.0
Elk Valley - SCHOOL PANTRY,09766,Erie,School Pantry,2025-05-31,0.0,87.0,0.0,0.0,0.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2024-07-31,113.0,90.0,120.0,91.0,294.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2024-08-31,92.0,69.0,27.0,75.0,271.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2024-09-30,132.0,105.0,12.0,103.0,341.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2024-10-31,148.0,122.0,13.0,106.0,376.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2024-11-30,134.0,161.0,8.0,114.0,409.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2024-12-31,150.0,131.0,0.0,111.0,389.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2025-01-31,194.0,161.0,9.0,130.0,485.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2025-02-28,195.0,161.0,2.0,132.0,488.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2025-03-31,131.0,98.0,6.0,107.0,336.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2025-04-30,126.0,91.0,5.0,103.0,316.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2025-05-31,128.0,96.0,5.0,106.0,330.0
Ella Cochran,01084,Erie,Food Pantry/TEFAP,2025-06-30,131.0,96.0,7.0,107.0,334.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2024-07-31,40.0,22.0,4.0,23.0,85.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2024-08-31,43.0,26.0,0.0,23.0,92.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2024-09-30,46.0,24.0,3.0,27.0,97.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2024-10-31,58.0,33.0,7.0,27.0,117.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2024-11-30,65.0,34.0,8.0,35.0,134.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2024-12-31,52.0,31.0,2.0,33.0,116.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2025-01-31,41.0,22.0,1.0,28.0,91.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2025-02-28,42.0,28.0,3.0,25.0,95.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2025-03-31,61.0,43.0,8.0,25.0,129.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2025-04-30,53.0,24.0,3.0,26.0,104.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2025-05-31,74.0,80.0,4.0,28.0,174.0
Elmwood Avenue Presbyterian Church - FP,01654,Erie,Food Pantry/TEFAP,2025-06-30,64.0,44.0,2.0,27.0,135.0
Emergency Food Box Donations,12008,Erie,Food Pantry/TEFAP,2024-08-31,18.0,7.0,10.0,1.0,26.0
Emergency Food Box Donations,12008,Erie,Food Pantry/TEFAP,2024-09-30,21.0,28.0,14.0,2.0,51.0
Emergency Food Box Donations,12008,Erie,Food Pantry/TEFAP,2024-10-31,37.0,29.0,22.0,4.0,70.0
Emergency Food Box Donations,12008,Erie,Food Pantry/TEFAP,2024-11-30,16.0,16.0,11.0,2.0,34.0
Emergency Food Box Donations,12008,Erie,Food Pantry/TEFAP,2024-12-31,27.0,17.0,17.0,2.0,46.0
Emergency Food Box Donations,12008,Erie,Food Pantry/TEFAP,2025-01-31,22.0,18.0,13.0,4.0,44.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2024-07-31,636.0,441.0,106.0,242.0,1319.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2024-08-31,641.0,535.0,106.0,208.0,1384.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2024-09-30,673.0,512.0,104.0,208.0,1393.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2024-10-31,681.0,577.0,93.0,219.0,1477.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2024-11-30,743.0,589.0,96.0,211.0,1543.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2024-12-31,477.0,395.0,27.0,156.0,1028.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2025-01-31,568.0,452.0,67.0,180.0,1200.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2025-02-28,561.0,475.0,50.0,175.0,1211.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2025-03-31,600.0,511.0,80.0,190.0,1301.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2025-04-30,637.0,508.0,78.0,162.0,1307.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2025-05-31,618.0,520.0,44.0,170.0,1308.0
Emmaus Ministries - FP,01031,Erie,Food Pantry/TEFAP,2025-06-30,645.0,510.0,81.0,158.0,1313.0
Emmaus Ministries Kids Cafe - SK,03493,Erie,Kids Cafe,2024-12-31,0.0,0.0,0.0,0.0,7.0
Erie - Military Share,10086,Erie,Produce Express,2024-07-31,45.0,17.0,79.0,91.0,153.0
Erie - Military Share,10086,Erie,Produce Express,2024-08-31,24.0,12.0,15.0,4.0,40.0
Erie - Military Share,10086,Erie,Produce Express,2024-09-30,63.0,28.0,107.0,115.0,207.0
Erie - Military Share,10086,Erie,Produce Express,2024-10-31,34.0,68.0,13.0,212.0,314.0
Erie - Military Share,10086,Erie,Produce Express,2024-11-30,78.0,29.0,8.0,104.0,211.0
Erie - Military Share,10086,Erie,Produce Express,2024-12-31,50.0,27.0,5.0,66.0,143.0
Erie - Military Share,10086,Erie,Produce Express,2025-02-28,42.0,21.0,5.0,121.0,184.0
Erie - Military Share,10086,Erie,Produce Express,2025-03-31,70.0,34.0,0.0,113.0,193.0
Erie - Military Share,10086,Erie,Produce Express,2025-04-30,69.0,21.0,5.0,117.0,207.0
Erie - Military Share,10086,Erie,Produce Express,2025-05-31,75.0,29.0,0.0,0.0,0.0
Erie - Military Share,10086,Erie,Produce Express,2025-06-30,56.0,18.0,2.0,101.0,175.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2024-10-31,0.0,17.0,0.0,0.0,0.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2024-11-30,0.0,37.0,0.0,0.0,0.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2024-12-31,0.0,29.0,0.0,0.0,0.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2025-01-31,0.0,38.0,0.0,0.0,0.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2025-02-28,0.0,41.0,0.0,0.0,0.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2025-03-31,0.0,37.0,0.0,0.0,0.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2025-04-30,0.0,45.0,0.0,0.0,0.0
Erie High School - SCHOOL PANTRY,09750,Erie,School Pantry,2025-05-31,0.0,45.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2024-10-31,0.0,10.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2024-11-30,0.0,10.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2024-12-31,0.0,10.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2025-01-31,0.0,10.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2025-02-28,0.0,10.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2025-03-31,0.0,12.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2025-04-30,0.0,10.0,0.0,0.0,0.0
Fairview High School - SCHOOL PANTRY,09784,Erie,School Pantry,2025-05-31,0.0,10.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2024-10-31,0.0,20.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2024-11-30,0.0,20.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2024-12-31,0.0,20.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2025-01-31,0.0,20.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2025-02-28,0.0,20.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2025-03-31,0.0,22.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2025-04-30,0.0,25.0,0.0,0.0,0.0
Fairview Middle School  - SCHOOL PANTRY,09783,Erie,School Pantry,2025-05-31,0.0,25.0,0.0,0.0,0.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2024-07-31,101.0,89.0,62.0,40.0,230.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2024-08-31,108.0,85.0,25.0,46.0,239.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2024-09-30,112.0,87.0,11.0,42.0,241.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2024-10-31,112.0,84.0,8.0,43.0,239.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2024-11-30,135.0,102.0,9.0,49.0,286.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2024-12-31,124.0,83.0,4.0,44.0,251.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2025-01-31,116.0,92.0,4.0,39.0,247.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2025-02-28,95.0,67.0,5.0,49.0,211.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2025-03-31,98.0,73.0,3.0,46.0,217.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2025-04-30,114.0,82.0,3.0,53.0,249.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2025-05-31,114.0,86.0,5.0,52.0,252.0
Fairview Presbyterian - FP,01527,Erie,Food Pantry/TEFAP,2025-06-30,109.0,86.0,1.0,46.0,241.0
Federated Church - FP,06021,Erie,Produce Express,2024-07-31,68.0,26.0,2.0,57.0,151.0
Federated Church - FP,06021,Erie,Produce Express,2024-08-31,62.0,23.0,1.0,65.0,149.0
Federated Church - FP,06021,Erie,Produce Express,2024-09-30,88.0,42.0,4.0,52.0,182.0
Federated Church - FP,06021,Erie,Produce Express,2024-10-31,65.0,32.0,85.0,68.0,165.0
Federated Church - FP,06021,Erie,Produce Express,2024-11-30,69.0,37.0,3.0,76.0,182.0
Federated Church - FP,06021,Erie,Produce Express,2025-01-31,57.0,32.0,4.0,65.0,154.0
Federated Church - FP,06021,Erie,Produce Express,2025-02-28,71.0,33.0,5.0,67.0,171.0
Federated Church - FP,06021,Erie,Produce Express,2025-03-31,85.0,38.0,2.0,52.0,175.0
Federated Church - FP,06021,Erie,Produce Express,2025-04-30,71.0,44.0,0.0,64.0,179.0
Federated Church - FP,06021,Erie,Produce Express,2025-05-31,54.0,33.0,2.0,58.0,145.0
Federated Church - FP,06021,Erie,Produce Express,2025-06-30,49.0,29.0,2.0,54.0,132.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2024-07-31,41.0,26.0,36.0,26.0,93.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2024-08-31,26.0,15.0,6.0,26.0,67.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2024-09-30,26.0,11.0,3.0,26.0,63.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2024-10-31,36.0,11.0,13.0,31.0,78.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2024-11-30,34.0,15.0,4.0,28.0,77.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2024-12-31,31.0,16.0,1.0,20.0,67.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2025-01-31,26.0,10.0,1.0,21.0,57.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2025-02-28,31.0,16.0,2.0,29.0,76.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2025-03-31,30.0,13.0,3.0,30.0,73.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2025-04-30,31.0,10.0,2.0,33.0,74.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2025-05-31,39.0,17.0,6.0,33.0,89.0
First Alliance Church - FP,01544,Erie,Food Pantry/TEFAP,2025-06-30,36.0,20.0,9.0,30.0,86.0
Gannon University,01820,Erie,Food Pantry/No TEFAP,2025-03-31,149.0,0.0,63.0,0.0,149.0
Gannon University,01820,Erie,Food Pantry/No TEFAP,2025-04-30,140.0,0.0,0.0,0.0,140.0
Gannon University,01820,Erie,Food Pantry/No TEFAP,2025-05-31,70.0,0.0,0.0,0.0,70.0
Gannon University,01820,Erie,Food Pantry/No TEFAP,2025-06-30,31.0,0.0,0.0,0.0,31.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2024-10-31,0.0,25.0,0.0,0.0,0.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2024-11-30,0.0,24.0,0.0,0.0,0.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2024-12-31,0.0,18.0,0.0,0.0,0.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2025-01-31,0.0,24.0,0.0,0.0,0.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2025-02-28,0.0,24.0,0.0,0.0,0.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2025-03-31,0.0,17.0,0.0,0.0,0.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2025-04-30,0.0,22.0,0.0,0.0,0.0
Girard High School - SCHOOL PANTRY,09782,Erie,School Pantry,2025-05-31,0.0,20.0,0.0,0.0,0.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2024-07-31,93.0,46.0,103.0,60.0,199.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2024-08-31,64.0,53.0,27.0,61.0,178.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2024-09-30,119.0,62.0,26.0,56.0,237.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2024-10-31,116.0,62.0,21.0,63.0,241.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2024-11-30,127.0,63.0,16.0,51.0,241.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2024-12-31,70.0,40.0,3.0,42.0,152.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2025-01-31,107.0,60.0,10.0,48.0,215.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2025-02-28,94.0,56.0,4.0,51.0,201.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2025-03-31,95.0,57.0,13.0,56.0,208.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2025-04-30,96.0,56.0,7.0,53.0,205.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2025-05-31,60.0,38.0,2.0,44.0,142.0
Glenwood Methodist Church,01656,Erie,Food Pantry/TEFAP,2025-06-30,131.0,68.0,10.0,78.0,277.0
Harborcreek Youth Services - O.S.N.E.-YR,04058,Erie,Non-Emerg. Meal/Snack,2025-01-31,0.0,0.0,0.0,0.0,55.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2024-07-31,28.0,18.0,0.0,6.0,52.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2024-08-31,30.0,19.0,1.0,6.0,55.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2024-09-30,29.0,19.0,2.0,7.0,55.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2024-10-31,28.0,19.0,1.0,7.0,54.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2024-11-30,32.0,19.0,1.0,10.0,61.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2024-12-31,30.0,17.0,2.0,10.0,57.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2025-01-31,34.0,17.0,1.0,12.0,63.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2025-02-28,34.0,17.0,0.0,13.0,64.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2025-03-31,29.0,18.0,1.0,13.0,60.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2025-04-30,34.0,18.0,0.0,13.0,65.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2025-05-31,28.0,17.0,0.0,12.0,57.0
Heavenly Pentecostal Mission - FP,01501,Erie,Food Pantry/TEFAP,2025-06-30,30.0,17.0,0.0,13.0,60.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2024-07-31,1510.0,1232.0,0.0,172.0,304.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2024-08-31,1336.0,1139.0,0.0,216.0,143.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2024-09-30,1379.0,1085.0,0.0,218.0,2682.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2024-10-31,1494.0,1153.0,0.0,210.0,2857.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2024-11-30,1464.0,1227.0,0.0,200.0,2891.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2024-12-31,939.0,851.0,0.0,151.0,1941.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2025-01-31,1318.0,1465.0,0.0,200.0,2983.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2025-02-28,1437.0,1524.0,0.0,207.0,3271.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2025-03-31,1646.0,1442.0,0.0,376.0,3464.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2025-04-30,781.0,993.0,54.0,108.0,1882.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2025-05-31,597.0,923.0,0.0,148.0,1668.0
Home House of Erie - FP,01690,Erie,Food Pantry/TEFAP,2025-06-30,1265.0,1401.0,0.0,94.0,3601.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2024-07-31,0.0,45.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2024-08-31,0.0,45.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2024-10-31,0.0,80.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2024-11-30,0.0,82.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2024-12-31,0.0,81.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2025-01-31,0.0,81.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2025-02-28,0.0,77.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2025-03-31,0.0,79.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2025-04-30,0.0,77.0,0.0,0.0,0.0
Iroquois High School - SCHOOL PANTRY,09757,Erie,School Pantry,2025-05-31,0.0,73.0,0.0,0.0,0.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2024-07-31,1648.0,678.0,0.0,73.0,2399.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2024-08-31,1722.0,678.0,0.0,73.0,2473.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2024-09-30,1710.0,678.0,0.0,73.0,2461.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2024-10-31,1734.0,678.0,0.0,73.0,2485.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2024-11-30,1909.0,678.0,0.0,73.0,2660.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2024-12-31,634.0,678.0,0.0,73.0,1385.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2025-01-31,709.0,678.0,0.0,73.0,1460.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2025-02-28,1710.0,678.0,0.0,73.0,2461.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2025-03-31,1909.0,678.0,0.0,73.0,2660.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2025-04-30,1796.0,678.0,0.0,73.0,2546.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2025-05-31,1991.0,678.0,0.0,73.0,2742.0
Islamic Association of Erie - FP,01782,Erie,Food Pantry/TEFAP,2025-06-30,1633.0,674.0,0.0,73.0,2380.0
John F Kennedy Kids Cafe - SK,03505,Erie,Kids Cafe,2024-07-31,0.0,0.0,0.0,0.0,45.0
John F Kennedy Kids Cafe - SK,03505,Erie,Kids Cafe,2024-09-30,0.0,0.0,0.0,0.0,75.0
John F Kennedy Kids Cafe - SK,03505,Erie,Kids Cafe,2025-02-28,0.0,0.0,0.0,0.0,573.0
John F Kennedy Kids Cafe - SK,03505,Erie,Kids Cafe,2025-03-31,0.0,0.0,0.0,0.0,700.0
John F Kennedy Kids Cafe - SK,03505,Erie,Kids Cafe,2025-04-30,0.0,0.0,0.0,0.0,175.0
John F Kennedy Kids Cafe - SK,03505,Erie,Kids Cafe,2025-05-31,0.0,0.0,0.0,0.0,200.0
John F Kennedy Kids Cafe - SK,03505,Erie,Kids Cafe,2025-06-30,0.0,0.0,0.0,0.0,300.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2024-07-31,168.0,121.0,93.0,8.0,297.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2024-08-31,176.0,112.0,0.0,0.0,288.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2024-09-30,188.0,123.0,0.0,0.0,311.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2024-12-31,119.0,79.0,26.0,4.0,202.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2025-01-31,131.0,10.0,10.0,4.0,145.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2025-02-28,145.0,104.0,16.0,4.0,253.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2025-03-31,176.0,129.0,8.0,4.0,309.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2025-04-30,149.0,107.0,6.0,2.0,258.0
John Horan Garden Apartments - SHFB MOBILE,10708,Erie,Produce Express,2025-05-31,15.0,17.0,11.0,1.0,33.0
Kearsarge Area - FP,01071,Erie,Food Pantry/TEFAP,2024-07-31,68.0,58.0,48.0,32.0,158.0
Kearsarge Area - FP,01071,Erie,Food Pantry/TEFAP,2024-08-31,76.0,66.0,6.0,28.0,170.0
Kearsarge Area - FP,01071,Erie,Food Pantry/TEFAP,2024-09-30,80.0,64.0,13.0,35.0,179.0
Kearsarge Area - FP,01071,Erie,Food Pantry/TEFAP,2024-10-31,96.0,64.0,14.0,42.0,202.0
Kearsarge Area - FP,01071,Erie,Food Pantry/TEFAP,2024-11-30,110.0,111.0,4.0,43.0,264.0
Kearsarge Area - FP,01071,Erie,Food Pantry/TEFAP,2024-12-31,86.0,79.0,2.0,34.0,199.0
Kearsarge Area - FP,01071,Erie,Food Pantry/TEFAP,2025-01-31,94.0,87.0,4.0,31.0,212.0
